position,feature_index,feature,impact_score,instability_score,windows,coverage_rate,first_episode,last_episode,final_weight,mean_abs_weight,weight_std,total_abs_delta_w,net_signed_delta_w,relative_jitter,direction_changes,direction_changes_per_window,sign_flips,mean_abs_delta_w,delta_w_std,mean_abs_td_x_feature,mean_signed_td_x_feature,mean_abs_contribution,final_abs_contribution,mean_signed_contribution,mean_activation_rate,mean_abs_feature,mean_abs_raw_td,mean_abs_clipped_td,performance_corr,improvement_corr,positive_improvement_signal,negative_improvement_signal
landlord_down,4,is_farmer,0.4080735847587882,0.6273041975079758,20,1.0,752500,800000,0.058014728128910065,0.040434609074145554,0.030073877429189336,1633.0871226559875,0.31041525171333023,0.9998099211931765,11,0.5789473684210527,11129,0.002525904344141435,0.07095498706695101,0.2525904508788694,4.698703564234765e-05,0.040434609074145554,0.058014728128910065,0.034800369292497635,1.0,1.0,0.2525904508788694,0.2525904508788694,-0.33342933076680165,-0.3395643841102549,0.06998288632376891,0.10289356051780109
landlord_down,3,position_landlord_down,0.4080735847587882,0.6273041975079758,20,1.0,752500,800000,0.058014728128910065,0.040434609074145554,0.030073877429189336,1633.0871226559875,0.31041525171333023,0.9998099211931765,11,0.5789473684210527,11129,0.002525904344141435,0.07095498706695101,0.2525904508788694,4.698703564234765e-05,0.040434609074145554,0.058014728128910065,0.034800369292497635,1.0,1.0,0.2525904508788694,0.2525904508788694,-0.33342933076680165,-0.3395643841102549,0.06998288632376891,0.10289356051780109
landlord_down,0,bias,0.4080735847587882,0.6273041975079758,20,1.0,752500,800000,0.058014728128910065,0.040434609074145554,0.030073877429189336,1633.0871226559875,0.31041525171333023,0.9998099211931765,11,0.5789473684210527,11129,0.002525904344141435,0.07095498706695101,0.2525904508788694,4.698703564234765e-05,0.040434609074145554,0.058014728128910065,0.034800369292497635,1.0,1.0,0.2525904508788694,0.2525904508788694,-0.33342933076680165,-0.3395643841102549,0.06998288632376891,0.10289356051780109
landlord_up,126,total_played_8,0.2643957986914267,0.6260555103915169,20,1.0,752500,800000,0.12343454360961914,0.04407738138106652,0.05512574613377502,962.9370784835222,0.34229922820776837,0.9996445258617034,14,0.7368421052631579,7821,0.0015194826155389256,0.08748221139506047,0.15194820989722319,5.2933403452805753e-05,0.0233687092914208,0.06904125915256168,-0.006103810845268854,0.8535598311176885,0.5309285371530021,0.2509681265272262,0.2509681265272262,-0.48454274076474535,-0.1904331853811507,0.04228804540287293,0.06131825738097779
landlord_up,34,action_type_0,0.22333785122389438,0.6232747341831327,20,1.0,752500,800000,-0.01350499875843525,0.022327830386348068,0.025778221238063496,1013.1877004092067,0.08266470595054606,0.9999184112618845,13,0.6842105263157895,15330,0.001598691746609693,0.042502840946685314,0.1598690877802848,1.2443855753605489e-05,0.013301422914977329,0.007872969529090987,-0.004404327832812011,0.5938554330755772,0.5938554330755772,0.2509681265272262,0.2509681265272262,0.05028086935819559,-0.4324261633486489,0.040616307901900614,0.06042583507065943
landlord_up,24,action_is_pass,0.22333785122389438,0.6232747341831327,20,1.0,752500,800000,-0.01350499875843525,0.022327830386348068,0.025778221238063496,1013.1877004092067,0.08266470595054606,0.9999184112618845,13,0.6842105263157895,15330,0.001598691746609693,0.042502840946685314,0.1598690877802848,1.2443855753605489e-05,0.013301422914977329,0.007872969529090987,-0.004404327832812011,0.5938554330755772,0.5938554330755772,0.2509681265272262,0.2509681265272262,0.05028086935819559,-0.4324261633486489,0.040616307901900614,0.06042583507065943
landlord_down,128,total_played_10,0.21267880160190028,0.6203881414892982,20,1.0,752500,800000,0.009026868268847466,0.037389702466316524,0.04976719643052456,923.4903150794205,0.2013297409028181,0.9997819904143928,15,0.7894736842105263,7361,0.0014285353418574747,0.0776663677342959,0.14285344940833308,3.0064685290322382e-05,0.017849976723008223,0.004178517476818583,0.0050081702573291954,0.7824612965688159,0.4716211198706337,0.2525904508788694,0.2525904508788694,-0.1416394638915545,-0.03197182420645095,0.040991226958230105,0.056287881658971625
landlord,7,landlord_up_cards_left,0.20830662898793367,0.6184999353662114,20,1.0,752500,800000,0.048777926713228226,0.03471700717927888,0.03448120034303939,868.5742394664139,0.09110046968623897,0.9998951149302537,16,0.8421052631578947,9123,0.0012815447468829387,0.060473296276412236,0.12815447671635632,1.3705950676063113e-05,0.020615400924323526,0.028128527862979924,0.012570642176594959,1.0,0.5918857073954886,0.25158201875990205,0.25158201875990205,0.3759731750849576,-0.11226408325661799,0.03647886958839883,0.05143300331234964
landlord_down,126,total_played_8,0.25255120371228645,0.6172093301842535,20,1.0,752500,800000,0.10891856253147125,0.04149539549835026,0.04943249182351648,978.9524541697289,0.32094066095279683,0.9996721590925219,14,0.7368421052631579,7911,0.0015140963307705615,0.07861155287162097,0.1514095796871996,4.8804150525364236e-05,0.021459003557162234,0.059305909709949124,0.0024510240617885764,0.840360769772572,0.5176097214423218,0.2525904508788694,0.2525904508788694,-0.5796557854088865,-0.4670470425005351,0.0401941721086397,0.062059971544234246
landlord_up,134,total_played_20,0.21863457113759285,0.6129007405381008,20,1.0,752500,800000,-0.07049942761659622,0.06529526868835092,0.05122430802120656,840.5935707541984,0.10969172348864427,0.9998695068255279,16,0.8421052631578947,4206,0.0013269729162825076,0.0920196120489348,0.13269689530668555,1.4274496634367819e-05,0.02819310485876745,0.026984588862228594,-0.025155044573345414,0.4342276988410867,0.4342276988410867,0.2509681265272262,0.2509681265272262,-0.5030062917165231,-0.3025856436278238,0.03669429511445839,0.05656017187638444
landlord,81,played_landlord_8,0.10678245084468158,0.6098218063173831,20,1.0,752500,800000,-0.04440012946724892,0.047184711415320636,0.05757179679829333,455.364820981046,-0.3384694344331115,0.9992567071085906,18,0.9473684210526315,2465,0.0006719647892355628,0.1010380439832062,0.06719626282008621,-4.899497488176423e-05,0.01120245568086967,0.01075615290117372,-0.002642668892495163,0.593090209163559,0.2381455031841933,0.25158201875990205,0.25158201875990205,-0.01916333414821714,-0.3118692406956321,0.018858134575020065,0.027994981069149046
landlord,128,total_played_10,0.21982280903107732,0.6091334661317107,20,1.0,752500,800000,-0.022175855934619904,0.0350112194661051,0.04341826661848216,941.3489835909589,-0.08687209388440326,0.9999077153155751,15,0.7894736842105263,7417,0.0013891177758020188,0.06622515927969644,0.13891168282567612,-1.1648250085195416e-05,0.016146040515487212,0.010020917204772127,-0.005579131356411217,0.7535408665562646,0.46100003316341664,0.25158201875990205,0.25158201875990205,0.08993115051041015,0.1216281756445868,0.03913636509704758,0.05219027554731992
landlord_down,104,played_landlord_up_20,0.06405634679511525,0.6077483387455322,20,1.0,752500,800000,-0.009346072562038898,0.06458050070796162,0.08238399873213871,266.4095111606193,-0.44853324877110556,0.9983163767433937,14,0.7368421052631579,1275,0.0004121886224788618,0.1648103917966017,0.041218265789369005,-6.847544108367388e-05,0.008233131568657528,0.0006143600665897775,-0.002026143286882134,0.13195773330679347,0.13195773330679347,0.2525904508788694,0.2525904508788694,0.021620343809045352,-0.20273087520014835,0.011927322792029522,0.01832154856828042
landlord_down,130,total_played_12,0.23214481678587875,0.6070902552947632,20,1.0,752500,800000,-0.07518664002418518,0.05271274575497955,0.05977722418543462,915.993084471036,0.1650333979898187,0.9998198311747243,13,0.6842105263157895,6638,0.0014171743349151388,0.08827375635966057,0.14171731359723255,2.4673536698135633e-05,0.023693289561662535,0.03609492524297388,-0.006876714319269504,0.726711104460948,0.4482032445269176,0.2525904508788694,0.2525904508788694,-0.6778431492141306,-0.5271012731742493,0.03939187354003254,0.06164848032151882
landlord_down,121,total_played_3,0.25854680561434457,0.6051165711675777,20,1.0,752500,800000,0.07288071513175964,0.05767379680182785,0.04581588381987699,991.6158899903102,0.14213442734700074,0.9998566638264053,16,0.8421052631578947,3347,0.0015336389536241145,0.0837021845549527,0.1533638281876294,2.04103685809531e-05,0.031215290144721925,0.03933786186445596,0.02991675830998064,0.8740343043533354,0.5353210152575144,0.2525904508788694,0.2525904508788694,-0.0018928457046354396,-0.24295089317742044,0.04366824229898722,0.06522544689677623
landlord,132,total_played_14,0.2187584450619802,0.6051125121744626,20,1.0,752500,800000,-0.022081583738327026,0.0411935789976269,0.053873016835479674,945.200496204591,-0.05951240068453206,0.9999370372731251,13,0.6842105263157895,7739,0.0013945524954002528,0.07693496663011258,0.13945512328231166,-8.599649536434726e-06,0.017460055617983774,0.009513104105318875,-0.0038307141688041354,0.6799925414607014,0.43467488528753134,0.25158201875990205,0.25158201875990205,-0.10269119964759935,0.08120082068353662,0.03996350698767337,0.05357808650964629
landlord_up,101,played_landlord_up_13,0.07056657880363072,0.6047541952568968,20,1.0,752500,800000,0.021358618512749672,0.06326542457100004,0.08967520462914824,282.60671969103964,0.1831744320515857,0.9993518397855088,15,0.7894736842105263,1593,0.0004453912117899429,0.13072528082791113,0.04453870181812386,2.784355350481888e-05,0.008763604903307328,0.002744485202550753,0.0022159779508415254,0.3794073407786761,0.14801461333030852,0.2509681265272262,0.2509681265272262,0.03629643450323279,0.0058714888307461015,0.012736649312458465,0.017617063545396123
landlord,131,total_played_13,0.2307297900262881,0.6046352032326803,20,1.0,752500,800000,0.04424041882157326,0.04326300733955577,0.05294461598818311,945.6181741860745,0.061247656763659314,0.9999352300342405,13,0.6842105263157895,7827,0.0013943953269258537,0.07624476718372121,0.13943940394553272,8.287058913154432e-06,0.018897673333889628,0.018312594573722866,-0.00531941059352346,0.6958488616412989,0.44005524380953603,0.25158201875990205,0.25158201875990205,0.25237529958772714,0.1543158800251066,0.039125146746787264,0.051932299369818025
landlord_up,115,played_landlord_down_12,0.08201049541691728,0.6036609389649842,20,1.0,752500,800000,0.06691807508468628,0.06273711920948699,0.07026448483710722,310.2688343261297,0.3794381053168613,0.9987770666488597,16,0.8421052631578947,2175,0.0004893577016737708,0.12599182235198295,0.04893545674363791,5.942642849996431e-05,0.010139116518776185,0.01019979545947313,-0.001928404913695473,0.42674471953691817,0.16089185267616285,0.2509681265272262,0.2509681265272262,0.15052597830049252,-0.1291120713228492,0.01428209237350875,0.020477453903374927
landlord_down,93,played_landlord_up_5,0.056525240646503605,0.602819543500326,20,1.0,752500,800000,0.027406474575400352,0.09912013835273684,0.09158162356167869,206.60600386982452,0.1429804540673038,0.9993079559577689,16,0.8421052631578947,615,0.0003197219574357676,0.12726992599407158,0.03197142706514372,2.090936408483486e-05,0.010473068312109805,0.0026814206612663606,0.009370575253544901,0.2659136624164114,0.10196731078981969,0.2525904508788694,0.2525904508788694,0.3272831997234971,-0.05097978562380301,0.010181331243190778,0.014478975028609727
landlord,229,played_bomb_like_ranks,0.40943399526135743,0.6023197735329571,20,1.0,752500,800000,-0.9284843802452087,0.7974966160953045,0.1936931701181208,470.2393437585277,-0.8650624313404789,0.9981603784480766,10,0.5263157894736842,0,0.0006937355050771069,0.09373856678751329,0.0693709569609891,-0.00013522581109463053,0.1522890065245009,0.179790800241938,-0.1522890065245009,0.6913343036748085,0.19015282308126874,0.25158201875990205,0.25158201875990205,-0.5255950128100249,-0.017366305196179592,0.0570329865475875,0.07788182727388711
landlord_up,131,total_played_13,0.29418890975407763,0.601292855232672,20,1.0,752500,800000,-0.13460837304592133,0.07498141219839453,0.06843191233146234,900.409819449206,-0.0851093564126246,0.9999054770899047,13,0.6842105263157895,4518,0.0014200199226667672,0.09560800744480791,0.14200181102031287,-1.3348221123513209e-05,0.03365965678283906,0.058277562870237956,-0.029223009060131692,0.7280193414296117,0.45891077728811397,0.2509681265272262,0.2509681265272262,0.12649198092668537,0.28446925577861876,0.045278827765687556,0.05658812369802511
landlord_up,104,played_landlord_up_20,0.06088963359712331,0.5973114744133586,20,1.0,752500,800000,-0.014290012419223785,0.0625004414934665,0.07891416772062937,249.9374176549844,-0.4580676048952019,0.9981672707944533,14,0.7368421052631579,1107,0.0003945252163863432,0.15690764624632825,0.03945194232886563,-7.162273398551187e-05,0.007715368668956289,0.0009243587242322285,-0.001599618891497451,0.13072645825008286,0.13072645825008286,0.2509681265272262,0.2509681265272262,0.08221546609658269,-0.22879252352853566,0.011182051923789085,0.01752603710462906
landlord_down,131,total_played_13,0.2730755934070417,0.5947468544212333,20,1.0,752500,800000,-0.10776034742593765,0.08814120120368898,0.06320773864028614,923.7049399344186,0.1765263125725855,0.9998088931812088,13,0.6842105263157895,3250,0.0014278769020637937,0.10447296222246102,0.14278744653693415,2.6309343656134723e-05,0.039082275888803475,0.04575049875107712,-0.038662109786283774,0.7142340302476382,0.4478327557971803,0.2525904508788694,0.2525904508788694,0.05454719970611243,0.08730232347332101,0.04534366848236668,0.06045914516231799
landlord,87,played_landlord_14,0.0989638485207949,0.5943741571715637,20,1.0,752500,800000,-0.16325338184833527,0.11509004717227071,0.08448484711130816,345.4478844249645,-0.2234046999614815,0.9993532897145011,14,0.7368421052631579,1155,0.0005094536522183904,0.13725593062360172,0.05094466443735497,-3.292076362795127e-05,0.017893937681479444,0.021194490659532533,-0.015677581702719733,0.3911236440003368,0.1555265108543148,0.25158201875990205,0.25158201875990205,-0.02594517945147685,-0.3571514438482027,0.015291122470719844,0.025243046424588092
landlord_up,93,played_landlord_up_5,0.056543264391970605,0.5927771471602077,20,1.0,752500,800000,-0.07270776480436325,0.09594090469181538,0.11439632725471566,199.50194155333526,0.20118940921006964,0.9989915415978231,12,0.631578947368421,758,0.00031494219533656335,0.15075577633254697,0.031493579312384626,2.8896334158799802e-05,0.00950916112774375,0.007062249369772178,0.0024728523014395675,0.26387682983594546,0.10111982113967037,0.2509681265272262,0.2509681265272262,0.3453567748900527,-0.10163762982096541,0.009567318005938758,0.013880343662551909
landlord_down,127,total_played_9,0.21093086412911297,0.5927611865549974,20,1.0,752500,800000,0.0104467598721385,0.038367897178977727,0.04918777856285887,941.3483537116725,0.10589983454381205,0.9998875019708419,13,0.6842105263157895,7051,0.0014556509203310392,0.07243400213008294,0.14556501547273776,1.5931677546047876e-05,0.018634700767278814,0.00557519443447237,0.0011944597337320366,0.8142709738998297,0.49144942589874396,0.2525904508788694,0.2525904508788694,-0.35016073082168847,-0.5376736740441086,0.03824683233417724,0.06019771537011137
landlord,90,played_landlord_30,0.08269255159996929,0.5925326583622191,20,1.0,752500,800000,-0.0030810520984232426,0.09493138657417148,0.08281835167081723,341.19591013937935,0.150793926719884,0.999558042982818,15,0.7894736842105263,1062,0.0005036835646573497,0.12164321518088832,0.050367574470901275,2.318518471218623e-05,0.01487722921805674,0.0004896459024452785,-0.013210076803332155,0.155871933339932,0.155871933339932,0.25158201875990205,0.25158201875990205,-0.02360865795202251,-0.2717230850483251,0.014647789593193053,0.023536879394543055
landlord,126,total_played_8,0.2371352177675664,0.5920035173190226,20,1.0,752500,800000,-0.04269227758049965,0.05354152908548713,0.04902429691747532,995.0436089623012,0.030950508137223526,0.9999688953249299,13,0.6842105263157895,6388,0.001468098394280144,0.07447160236030533,0.14680975829949558,5.281773118923799e-06,0.026785002401492487,0.02257273103708902,0.021224001863136284,0.7998708581737477,0.5032910807091949,0.25158201875990205,0.25158201875990205,-0.5061760228085362,-0.11809941962983854,0.04233968445567439,0.0599404697093667
landlord_down,123,total_played_5,0.2238508467397291,0.5916985444367003,20,1.0,752500,800000,-0.015883395448327065,0.039361011749133465,0.047543189432611904,985.9876931106929,0.22424528225764095,0.9997725678689253,13,0.6842105263157895,5864,0.0015250696741121602,0.0825137565232016,0.15250691915357462,3.399368645307528e-05,0.02090255124945063,0.008561053206201508,0.009506726705000178,0.8743171989324436,0.5335985553706195,0.2525904508788694,0.2525904508788694,-0.24633422131881666,-0.47314703434657396,0.040094896708817745,0.0619555632249842
landlord,100,played_landlord_up_12,0.09707988470963508,0.5901293510678625,20,1.0,752500,800000,0.017872950062155724,0.058278625225648285,0.06827593008252278,310.1667877561922,-0.14242946369727447,0.9995407971797121,16,0.8421052631578947,1692,0.0004579799555670443,0.11379144365191131,0.045797584043000966,-2.0184669571442245e-05,0.008758561826611841,0.0030211514783349018,0.0038381378273497067,0.38744558253601413,0.15228231412658255,0.25158201875990205,0.25158201875990205,-0.10614760930541227,0.21899267151691496,0.014792060864778994,0.018322007699850526
landlord,108,played_landlord_down_5,0.0726606628031923,0.5894081330584767,20,1.0,752500,800000,-0.11963171511888504,0.07513300399295986,0.09080007406712927,267.6649775788227,-0.1367172534507421,0.9994892224799545,15,0.7894736842105263,1207,0.0003949274443655913,0.112776006763993,0.039492263848180796,-2.067332685948025e-05,0.009727373938705128,0.01785655694167272,-0.0021160460181620577,0.3246453560461076,0.12913390784145512,0.25158201875990205,0.25158201875990205,-0.25682151531290653,-0.30729688226028573,0.011314529690771513,0.01761605650547436
landlord,127,total_played_9,0.21336240192253858,0.5891393676194484,20,1.0,752500,800000,0.047932472079992294,0.0333935122936964,0.03625197471043261,957.5040206829343,0.19181082301800215,0.999799676221849,14,0.7368421052631579,6439,0.0014124444197286593,0.07117784473475688,0.1412443469699169,2.8047904976199052e-05,0.015919162379259864,0.024955012832233107,0.007678579285381628,0.778477326078433,0.4780728649623069,0.25158201875990205,0.25158201875990205,-0.22729389211906462,-0.46765858829154955,0.03688878316892649,0.05600729945893245
landlord_up,149,unseen_20,0.14065592532604493,0.5884744156593985,20,1.0,752500,800000,-0.035361260175704956,0.054199521569535135,0.06318605376207218,496.7725006395106,0.31594001818721984,0.9993640146791931,15,0.7894736842105263,2838,0.0007834975902672335,0.1043344697490988,0.07834937848721649,4.976417050862494e-05,0.021063911474621316,0.012676805673537645,-0.014589645225240745,0.37676856857699287,0.37676856857699287,0.2509681265272262,0.2509681265272262,0.2989841797190809,0.079222378784994,0.022395925400578633,0.030125636654136353
landlord_down,77,played_landlord_4,0.15914463892956004,0.5875729556787596,20,1.0,752500,800000,-0.12455747276544571,0.0787461546016857,0.08929745481208105,538.7125207653763,-0.1942471047142173,0.9996394234452947,12,0.631578947368421,2313,0.0008333146439264371,0.12447648437893084,0.08333127061441249,-2.9521269940062572e-05,0.02491359123678351,0.03858046900410689,-0.014916272231720457,0.758647564396901,0.3183175034124528,0.2525904508788694,0.2525904508788694,-0.38904946429566006,-0.5277158450258164,0.024525744618834035,0.04177046019488835
landlord_up,76,played_landlord_3,0.17381041796545849,0.5874720922042918,20,1.0,752500,800000,0.027405625209212303,0.08020216106669978,0.07426969541034936,521.5302251850843,0.22909680709592797,0.9995607218986883,14,0.7368421052631579,1975,0.0008228835717403413,0.1142471247248219,0.0822881743803263,3.3966728335046624e-05,0.025254673650867414,0.00906516249495435,-0.01815146012716159,0.7570601768583969,0.3183941984951948,0.2509681265272262,0.2509681265272262,0.07688881563465709,0.25382366661416106,0.02786573884277431,0.03517193456987422
landlord_down,108,played_landlord_down_5,0.08096233676006659,0.5860393340256385,20,1.0,752500,800000,0.20710189640522003,0.0870903569739312,0.1014257830049365,260.34553217841847,0.19715319007072235,0.9992427248955608,13,0.6842105263157895,1154,0.00040265178242625396,0.1295733604888026,0.04026468807114346,3.1836434314217265e-05,0.011310473336193604,0.030337519342475444,0.005546475146320199,0.31735929372975064,0.12612605116331616,0.2525904508788694,0.2525904508788694,-0.4194805699472538,-0.4578082091410889,0.010877072468504832,0.01936681930980151
landlord_up,102,played_landlord_up_14,0.07545242908976617,0.5853095081155045,20,1.0,752500,800000,-0.10153613984584808,0.06719930099789054,0.07863511072912958,265.22042941247713,0.17120776257264267,0.9993544699292136,15,0.7894736842105263,968,0.00041869605981097413,0.12346449454548131,0.0418691207332902,2.732610171313686e-05,0.009591512264449202,0.015275047982733403,-0.0014358199635623211,0.3593598315075185,0.13730784096172916,0.2509681265272262,0.2509681265272262,-0.740296197870609,-0.19199697469680713,0.01258421186324622,0.01938884041796911
landlord_down,101,played_landlord_up_13,0.07623751390092029,0.5848737583980568,20,1.0,752500,800000,-0.02333560399711132,0.06463857360649854,0.0906622296621989,298.42496104755827,0.12171148569971979,0.9995921538021736,13,0.6842105263157895,1702,0.00046097210983910713,0.13034183169862149,0.04609678544959144,1.741932044942533e-05,0.009077280149784869,0.003034304303136875,-0.0024202610138235976,0.38321941787816616,0.149456060629535,0.2525904508788694,0.2525904508788694,0.09198727395267367,0.031239027750804012,0.013471046261807042,0.018333740158623317
landlord_up,108,played_landlord_down_5,0.09416952984710808,0.5847577273257825,20,1.0,752500,800000,0.2473020851612091,0.10466709304600955,0.09495176199085305,271.11952739376096,0.1330954122572921,0.999509089538711,14,0.7368421052631579,778,0.0004278641730259709,0.12209965068889649,0.042785820139574035,2.321151781962404e-05,0.014853394226280741,0.03999420864154817,0.013172237666088804,0.35150967496474117,0.13978919115132943,0.2509681265272262,0.2509681265272262,-0.4606795985400001,-0.44193632223968554,0.012127869984521035,0.02178291377083631
landlord_up,117,played_landlord_down_14,0.10137495226022994,0.583318810848497,20,1.0,752500,800000,0.020721374079585075,0.06646744734607637,0.07264377806874886,295.6696887270202,0.07473801367639113,0.9997472246343608,16,0.8421052631578947,1327,0.00046648428112863505,0.10430808584807895,0.0466480037358901,9.898563827335077e-06,0.00950778667603721,0.0032554098347370307,-0.004549750639344176,0.389997526746653,0.14779160876051115,0.2509681265272262,0.2509681265272262,-0.1253682951756921,0.25759170982604296,0.014254670337571778,0.01818443593810502
landlord,76,played_landlord_3,0.17420858017372554,0.583287524249316,20,1.0,752500,800000,0.00796693004667759,0.10565567265148275,0.06953283163284307,532.124349936093,0.09314310302608647,0.999824959893233,16,0.8421052631578947,1293,0.000785037005163069,0.08795232654451118,0.07850342561401871,1.4570708561265647e-05,0.030924034995284132,0.002438848871751035,0.027765462503456274,0.7006791064872131,0.29456127467604537,0.25158201875990205,0.25158201875990205,0.1074147465040668,0.26736073490913764,0.028172622998932154,0.0355507659523084
landlord_down,107,played_landlord_down_4,0.06326071008227083,0.5829944056592403,20,1.0,752500,800000,0.007938366383314133,0.0725358305266127,0.08838413560121713,259.28651421612284,0.26013070165647156,0.9989967441907155,13,0.6842105263157895,1247,0.00040098459394183805,0.13891314096243207,0.04009791122753893,3.947610531075091e-05,0.00917402840185252,0.0009054073447868169,0.0023746504954166715,0.31261729266825267,0.12472628450435426,0.2525904508788694,0.2525904508788694,0.1543225339608377,-0.18704481361999178,0.011451503553100144,0.017117312193110572
